mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,rms,glcm_1,glcm_2,glcm_3,glcm_4,glcm_5,glcm_6,hog_1,hog_2,hog_3,hog_4,hog_5,hog_6,hog_7,hog_8,hog_9,hog_10,hog_11,hog_12,hog_13,hog_14,hog_15,hog_16,hog_17,hog_18,hog_19,hog_20,hog_21,hog_22,hog_23,hog_24,hog_25,hog_26,hog_27,hog_28,hog_29,hog_30,hog_31,hog_32,hog_33,hog_34,hog_35,hog_36,hog_37,hog_38,hog_39,hog_40,hog_41,hog_42,hog_43,hog_44,hog_45,hog_46,hog_47,hog_48,hog_49,hog_50,label
-13.30851809239266,-14.776105235776528,-25.310570178163715,1.5468272535714032,-1.4807206369293504,-11.437773366040025,-5.527318131163336,-21.98453002110528,-3.306264769173644,2.220569438970169,-10.035322351485013,3.6554839432813906,-3.445050145098641,0.06065759637188209,0.0005971753577489059,604.9691863727455,4.125274549098196,0.748857930606017,0.13600933666933063,0.3687944368741625,0.9440726563180276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-9.463663399353587,-12.486358622887277,-28.44343097811454,7.001183826226737,-5.956502234980356,-8.569353424281445,-3.3771088860533554,-21.13562401362979,-0.44690337242278444,-3.470570525262206,-11.694545131291322,1.6860935388580773,-5.563391387929235,0.07909297052154195,0.010451007044023013,598.7938116232465,4.3481523046092185,0.7003205022410484,0.13367046461660795,0.36560971625027683,0.9513596543706877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-11.449798620576836,-6.8212818918276685,-29.39742879884018,1.9788971796792838,0.6611171504391206,-9.776202045977803,0.06936688976407429,-17.72877936749381,-13.684393330264395,4.444337202363379,-11.990192478026511,1.2307465413531793,-0.3686784339476098,0.06814859403216098,0.002519209728976237,623.5647134268538,4.34382364729459,0.7223385532084159,0.13344385341424334,0.3652996761759355,0.946802058559312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-11.752316172785202,-7.999124106373115,-28.454139785058963,1.7344905919491505,-0.26412057850957893,-11.533659962796062,0.022876146633902836,-18.978141371663988,-12.285090345664365,1.9634260240514754,-10.795670877319525,2.557425392853345,-0.9083159618742774,0.06831188949610568,0.001819631194085867,631.8609859719438,4.319519038076152,0.7395748426107724,0.13473961225858527,0.36706894755425074,0.9366292042086348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-11.951090474861996,-12.910967849119956,-27.492311381308216,4.2973217653711,-4.3830316627228925,-11.919691116497916,-4.38818294304647,-23.838921565081804,-3.4631778380999423,-2.759263642569117,-9.612279175385002,3.1401869417581905,-7.732677108085047,0.07752834467120182,0.001334919803474168,606.5298276553106,4.169507014028056,0.7411364691288516,0.13559829860924252,0.36823674261165534,0.9413358199770018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-12.08096146833427,-12.591208555014543,-28.047539931211794,2.315550410358677,-2.5602604314497945,-12.582118846529717,0.6277683961791786,-20.50155741120691,-10.958633339181356,1.9569622394775266,-11.475234051256626,0.9725069132521734,-0.4614080139865277,0.07251700680272109,0.001350580527750915,613.5442084168336,4.152,0.7539722868256492,0.13659161079674376,0.3695830228740814,0.9350593459195318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.462040275734266,-8.739877340272578,-29.02821103072642,2.371452169916009,-0.11957734061530016,-11.628304416271963,0.11434867363602545,-19.35628731736891,-11.491572104407888,2.9920507378685075,-10.595849539985574,2.02060562969908,-1.0764310809611501,0.07063492063492063,0.003308178642740364,601.6966573146293,4.197963927855711,0.7276219377707015,0.13478780159115825,0.3671345823960993,0.9466861477237332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-11.647916298238592,-11.592129038161879,-28.367046878697938,4.292086563486936,-3.4225073607481584,-10.73178419676286,-3.4181882202625737,-23.688817378186002,-4.0659322593498555,-1.1263553119922995,-12.341323091262923,1.085886931149767,-8.264756055121145,0.07684807256235827,0.001854567531418461,601.6297074148297,4.186420841683367,0.7307104939157594,0.13458441182163924,0.36685748162145915,0.9468871290936178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-12.568767663886849,-6.573992263256127,-26.680628768180753,-4.767338895658016,3.194246554319414,-10.283954426372334,1.7347837270779976,-10.67046058147299,-20.117974481925835,2.407268834892612,-4.138189074611498,-2.0234035722913415,3.2527713671290464,0.06172987199425769,0.0011425680401048115,626.6496352705411,4.372665330661323,0.7178757246001681,0.1343105309295947,0.3664840118335242,0.944125029626992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-12.728193073939856,-14.135405410517743,-27.439143861512026,-2.242324302137346,-0.6343683894600876,-11.180856306436672,2.518067678417545,-19.13315023641738,-12.809013500359468,5.272591232057288,-7.64207970506319,-0.7841242470207566,-1.673606896590896,0.07399092970521542,0.0008008277013106221,604.1384368737475,4.185186372745491,0.7307703151708874,0.13537869830241644,0.367938443632106,0.9470353062707019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-13.006660414526301,-12.264165466009066,-25.142739188005905,-2.6528960008744975,4.570887638243142,-11.92889962110721,3.466860247490008,-10.713403797797477,-18.16012355306101,3.2304185395270975,-4.179273092260755,-4.522605195587083,5.014696605007447,0.05959183673469388,0.0008387723815196256,608.9001523046092,4.158509018036072,0.7440041124379468,0.1365391946859651,0.36951210357167613,0.9431523739940326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-11.236007452956745,-8.855028294857444,-28.14739467769108,-3.382902588361779,2.562127638625017,-11.264435338312945,2.8205718799848953,-10.97393766618688,-19.197276808446567,4.568740078290181,-3.8454454393231274,-2.1578419401477325,3.770071379588756,0.06700680272108843,0.0021255862004413047,603.8652505010018,4.187847695390781,0.7308466293015812,0.13512474941064487,0.3675931846629435,0.9472413013388566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-13.437032688228468,-9.417379636144988,-23.67302972197867,-9.75170027094156,7.297145254327168,-8.868972189154666,0.6789545060099295,-6.297107248407342,-23.30956214286245,-3.6865545700099953,1.3853940996720329,-3.8207936155201354,3.367802932739465,0.05378684807256236,0.0005940522361844051,610.8846813627254,4.133338677354708,0.7546441338130867,0.13747298434946037,0.3707734946695359,0.9371655025799103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-11.88841825424201,-11.289060292422295,-29.617242617600898,2.1400770294309193,-1.7242812910446537,-11.210606232168686,1.258897694751651,-20.51706798019236,-12.5470821862939,3.2881962039481554,-13.305679453006706,1.324064382507898,0.8111940282804443,0.07396825396825397,0.0015730332982001642,603.0507094188376,4.201619238476954,0.7274041245991155,0.13462727420371803,0.36691589527263335,0.9474258439342501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-11.926522848198157,-7.813878548940978,-28.55934110657912,-0.8679941251650394,2.186015123731018,-10.474686430361418,0.6712070781998856,-17.87597803830705,-15.738756790032378,3.647298314717619,-9.971389540412469,0.9304281188161341,2.310490933435715,0.06676804257788271,0.001570526887138738,625.5420440881765,4.35751503006012,0.7212346177951938,0.1341073548459645,0.36620671054196224,0.94422792755277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-12.13189157676152,-14.903236780929507,-29.363271643525575,2.1456686564833714,-4.376315750105713,-9.612546524611185,-1.8315796901697912,-24.146795295690385,-3.48769760499091,-0.7643941465513837,-11.234397301669865,4.40021974428335,-6.880089085115864,0.08147392290249433,0.0011716184331624743,605.6990621242483,4.174076152304609,0.737316544716073,0.1353003631310717,0.36783197676530477,0.9450218476912611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-12.465619883379155,-13.696981622331185,-27.24135406481214,1.309882083552861,0.9829872751000929,-12.0261473767493,3.196699993110444,-17.445993268978153,-15.797928647533181,3.112847984586959,-11.829045567127455,-2.5877351254648446,2.398847465012119,0.06947845804988662,0.0011764415138175869,604.9154789579156,4.178020040080159,0.7338703767516068,0.13521154096569885,0.36771121952654484,0.9476230943171333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.606559508960002,-9.722482039202518,-29.336877137290656,0.7124154515153678,1.698852430460279,-10.975110715684554,1.7322813762617384,-17.695670653639766,-14.928582019220213,4.946076692541819,-10.33621307380858,0.4491414421196969,2.8770266144177787,0.07126984126984127,0.0029354527967339625,604.0640480961924,4.178885771543086,0.733675282463212,0.13489010241725935,0.36727387930161787,0.9469054696426195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-12.944168562047054,-10.421237103168663,-26.729428123186718,-4.495374965395388,3.989365273707992,-11.45076097879059,-0.2597792830720713,-16.367390218167447,-18.727790770310758,3.9640840507850177,-7.215683997391344,-2.7551363601177425,2.7869337173495454,0.060861678004535145,0.0007454874803590694,601.7592464929859,4.166845691382765,0.7338035462532908,0.13532160892526535,0.3678608553859263,0.9479073425107891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.160962186763705,-7.536671391594464,-29.88232539456247,2.469137454327965,0.7223433293105361,-9.829198237836058,0.3269878770041002,-18.28170862433871,-13.134750282283584,5.251290512263812,-11.976901714933897,0.6317000130122116,-0.811580565556496,0.06997732426303854,0.0045790343603997075,600.4615951903806,4.171094188376753,0.7325724237050257,0.13448840738792212,0.3667266112350208,0.9474448337384803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-12.300759160613307,-12.281028602861179,-27.747219970958387,1.2866497208313123,-3.8226878048033965,-12.593444706969635,-4.720193051644605,-24.53856769615473,-3.9146853209853476,-0.05129614707989296,-9.007578663348635,4.365186615354186,-5.895468409787692,0.0736850481419591,0.001121793324736233,627.055759519038,4.3363847695390785,0.7315284831764475,0.13454760377669167,0.366807311509315,0.9423365988622185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-12.542163527412546,-18.490266517009577,-27.66273545284659,2.7317231446901737,-11.205205286460275,-11.542611961970778,-10.776313843523166,-23.538020369911198,5.650160088639542,-7.4715093354981805,-3.116203581084347,0.6269063827579687,-8.711601189740852,0.08578231292517007,0.000759853677744051,607.1116633266533,4.195751503006012,0.7329776894118745,0.13518468006152584,0.36767469325685964,0.9437977807615751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-12.738827822157962,-18.72353500599763,-27.361377086673823,1.5294015444499096,-6.226865330059951,-11.681305007421058,-1.2795362265505634,-23.08077375681043,-3.31754599994048,0.026041672973630667,-9.503496240674156,4.72586319068855,-7.290103167134973,0.07997732426303855,0.0008118740390045205,603.6831903807615,4.19623246492986,0.7267654626043787,0.13490338014706765,0.3672919549174303,0.9494294331608867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.969720400160927,-14.768998773696701,-28.483678273953057,2.716453154733647,-4.728778969083211,-12.115769662058245,-3.6797391727317565,-24.386826013615917,-2.452349921785084,0.7370531794956185,-10.262878088443003,3.9767154523931203,-6.085465146741203,0.0799546485260771,0.0020778484768127557,609.5517915831663,4.1369779559118225,0.7530301011981573,0.13619870827827993,0.36905109169094724,0.9400681442048856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-13.251295950450492,-13.76775738017321,-25.50107772085103,-1.1490567442821753,0.6460130567435569,-13.093464939080132,-5.491165880814727,-22.703832353551366,-6.800958115528817,2.093441839368301,-10.409535497176076,2.029860303355303,-4.487874984632441,0.06290249433106576,0.0005333433623743479,605.5752945891784,4.1882164328657305,0.7333920025207192,0.13550516513588295,0.3681102621985469,0.9437372462272131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-8.788273538267818,-0.6443126374657413,-26.592120754130658,12.082293165727872,-10.016464385156242,-10.543987282301826,-3.7850716414028063,-28.68138491138052,3.4820719236858486,-7.505880317596111,-23.630348129822924,2.4933502417317377,-7.721440924053232,0.07331065759637188,0.009567926839610545,608.1871102204408,4.377587174348697,0.7052482781226902,0.13375466543507855,0.3657248493540992,0.9478968372653288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-9.255521818864473,1.3509758247408277,-26.01792262499178,15.117523321069697,-10.744450218620347,-12.123204484712062,-7.0937652712554,-29.58714246358857,5.436424201868811,-14.678102152006646,-22.07623876299763,2.0241485379144573,-12.565103309900039,0.07984952800056781,0.006656479413425253,608.026372745491,4.195719438877755,0.7357228719978294,0.1341435519696708,0.36625612891755244,0.9470845580828452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.196324907455,0.6654052048438325,-23.925726750752748,14.155043910328082,-9.725608748931377,-10.999317500937233,-8.024001747396413,-27.204807277743484,8.379094162365568,-18.20638842996739,-20.408122321992582,0.26693267722375275,-14.34159724779342,0.07306670752885892,0.0038254052203377017,696.2358957915833,4.645146292585172,0.753869887664852,0.13198924669378842,0.3633032434396759,0.934240281344344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.289544437953072,3.6761922076627798,-22.840039972239396,15.198028336867367,3.296211162657114,-9.999708671360946,2.7655532558215827,-23.614553735038587,-1.7118458788651412,3.5826152113968055,-28.871525776204525,-4.5055395319252955,-6.638534783798536,0.06611751517071625,0.004612136251846742,613.2584048096192,4.098565130260521,0.7701785502912201,0.13619439780563128,0.3690452517044912,0.9402891016240065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.71152357270994,3.1019937772279675,-20.620244587067305,14.72273543080651,5.696608429266831,-10.386081775253464,2.3244417071401955,-24.60915432217816,-3.3999446343326807,0.06962086215148948,-29.67231418642093,-5.31960575755411,-5.95054738937422,0.06138321995464852,0.0036671875988111644,615.5852024048096,4.1509899799599195,0.7553951416123124,0.1364886678848679,0.36944372762961875,0.9399750420004481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-9.442799146316075,1.8648301011139083,-24.745484655553966,15.42035937389602,-9.571370703290976,-13.43136988336994,-9.425416846895864,-29.73168354636768,5.25985546226589,-16.30281955901432,-23.08501758330672,2.4179599854066627,-12.302497334793125,0.07759637188208617,0.005384894873748764,622.9441763527054,4.169282565130261,0.7622136110898765,0.1364048393379946,0.36933025781540646,0.9300597079644117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.043546682143209,-3.169273606113867,-21.184546864520435,16.411358388094815,-17.773369308980726,-6.022821285972148,-18.48936033934336,-14.335451671715381,1.7080752891796545,-31.601532364630835,-0.43688823554162376,-5.9441670792770465,-4.992294138625663,0.08711659494017264,0.003590027840029196,694.6974909819639,4.672945891783567,0.7413047320154267,0.1307897869968394,0.3616487066157425,0.9363141289374368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.624917708453212,-3.422117419307196,-18.370824894658398,18.09183459977799,-12.764169584644506,-3.5164170451483825,-15.214693872873644,-13.295068853630825,1.6137176628198295,-31.78278942548824,-2.018647437755608,-8.861522378531237,-7.381062609992048,0.08235827664399092,0.002953890985650163,612.1562324649299,4.175422845691382,0.7427262174056057,0.13431926522383442,0.36649592797715286,0.9451464827433086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
-10.002479602088108,-0.4253619893843216,-19.93064442847275,19.10633553520968,-10.719838431544341,-8.616924708842388,-12.318772145401379,-23.773536908068458,6.72035403252682,-25.65886050430662,-11.24501992856131,0.3089357976556231,-14.539416818280836,0.07953443258971872,0.004516871730541851,689.6696432865731,4.642597194388777,0.74338326451693,0.1307482298625307,0.36159124693848815,0.9427009215800305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999987499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
